"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"lastname"
"@hytrekprosiecka @LukaszMezyk @MichalOlech @michal_kolanko  300  od rana, a czasem podaja tam nawet jakies procenty;-)))";FALSE;8;hytrekprosiecka;2015-03-24 10:08:26;FALSE;580280203991212032;580310193650679808;105427657;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;AndrzejDuda;1;FALSE;FALSE;NA;NA;"Duda"
"@hytrekprosiecka @LukaszMezyk @MichalOlech @michal_kolanko Czysta polityka? Tak od samego rana?;-)";FALSE;15;hytrekprosiecka;2015-03-24 08:05:48;FALSE;580276350055026688;580279334172299264;105427657;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;AndrzejDuda;4;FALSE;FALSE;NA;NA;"Duda"
"Centrum dziedzictwa szkla w Krosnie #palikot2015 /sztab http://t.co/CQsIBleYxk";FALSE;13;NA;2015-03-24 15:27:49;FALSE;NA;580390567726735360;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Palikot_Janusz;2;FALSE;FALSE;NA;NA;"Palikot"
"Swietne spotkanie w Rzeszowie! Rewelacja";FALSE;9;NA;2015-03-24 14:51:05;FALSE;NA;580381324105637888;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Palikot_Janusz;0;FALSE;FALSE;NA;NA;"Palikot"
"Kosciól jest w stanie zebrac tylko 1,6 mln podpisów? Slabe to!";FALSE;33;NA;2015-03-24 14:19:27;FALSE;NA;580373363845152768;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Palikot_Janusz;10;FALSE;FALSE;NA;NA;"Palikot"
"Powoli zblizamy sie do konca wykladu na Uniwersytecie Rzeszowskim, teraz kierunek Krosno #palikot2015 /sztab http://t.co/z1g261UUSA";FALSE;11;NA;2015-03-24 13:19:16;FALSE;NA;580358218020495361;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Palikot_Janusz;2;FALSE;FALSE;NA;NA;"Palikot"
"Pelna sala na wykladzie Janusza Palikota na Uniwersytecie Rzeszowskim o demokracji bezposredniej #palikot2015 /sztab http://t.co/lhqxhuUCxI";FALSE;15;NA;2015-03-24 12:39:37;FALSE;NA;580348238487773184;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Palikot_Janusz;4;FALSE;FALSE;NA;NA;"Palikot"
"Przed chwila Janusz Palikot w Rzeszowie zaprezentowal odpowiedz na spot @Prezydent_PL https://t.co/kJxy117G2v /sztab http://t.co/XAAga07QOZ";FALSE;6;NA;2015-03-24 11:25:13;FALSE;NA;580329516813422593;NA;<a href="http://www.twitter.com" rel="nofollow">Twitter for BlackBerry</a>;Palikot_Janusz;0;FALSE;FALSE;NA;NA;"Palikot"
"My potrzebujemy Polski nowoczesnej, z dobrze platnymi miejscami pracy, a nie staroswieckiej! #Palikot2015 https://t.co/Ru0t0AKmgJ";FALSE;12;NA;2015-03-24 11:04:59;FALSE;NA;580324424768946176;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;Palikot_Janusz;4;FALSE;FALSE;NA;NA;"Palikot"
"@annusewicz Marian Krzaklewski";FALSE;0;annusewicz;2015-03-24 10:28:27;FALSE;580314979452190720;580315231492161536;396823478;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Palikot_Janusz;0;FALSE;FALSE;NA;NA;"Palikot"
"@annusewicz Bury?";FALSE;0;annusewicz;2015-03-24 10:23:12;FALSE;580309284078153728;580313911058137088;396823478;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;0;FALSE;FALSE;22.0011184;50.0409085;"Palikot"
"Euro jest gwarancja bezpieczenstwa, zamiast na armie wydajmy te pieniadze na wprowadzenie europejskiej waluty #palikot2015";FALSE;11;NA;2015-03-24 10:13:37;FALSE;NA;580311497475231744;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Palikot_Janusz;3;FALSE;FALSE;NA;NA;"Palikot"
"@Komorowski a co z debatami?";FALSE;3;Komorowski;2015-03-24 10:02:25;FALSE;580307545753067520;580308680303869952;138163716;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;0;FALSE;FALSE;21.8576496;50.2011407;"Palikot"
"Kolejny dzien kampanii, kolejne odwiedzone miejscowosci #Kolbuszowa #Podkarpacie #podkarpackie… https://t.co/74aWT25PwE";FALSE;4;NA;2015-03-24 09:58:02;FALSE;NA;580307575297548288;NA;<a href="http://instagram.com" rel="nofollow">Instagram</a>;Palikot_Janusz;0;FALSE;FALSE;NA;NA;"Palikot"
"Czas na pytania mieszkanców Kolbuszowa #palikot2015 /sztab http://t.co/BPZDeLaqdB";FALSE;4;NA;2015-03-24 09:31:59;FALSE;NA;580301021597032449;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Palikot_Janusz;0;FALSE;FALSE;NA;NA;"Palikot"
"Zaczynamy spotkanie na targowisku w Kolbuszowie #palikot2015 /sztab http://t.co/BPxyW14saP";FALSE;3;NA;2015-03-24 09:24:37;FALSE;NA;580299168603881472;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Palikot_Janusz;0;FALSE;FALSE;NA;NA;"Palikot"
"@GoscRadiaZET @KurskiPL podlizywania ciag dalszy.";FALSE;2;GoscRadiaZET;2015-03-24 07:15:25;FALSE;580264603126525952;580266650919927808;2783531090;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;0;FALSE;FALSE;22.3952415;51.1366653;"Palikot"
"@GoscRadiaZET @KurskiPL nekropolii polityczna to ulubione zajecie po-pisu";FALSE;0;GoscRadiaZET;2015-03-24 07:14:51;FALSE;580264209855975424;580266512210087936;2783531090;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;0;FALSE;FALSE;22.3952474;51.1366615;"Palikot"
"@tvp_info jedyne madre i odpowiedzialne dzialanie w trosce i ograniczenie konsumpcji i jej jakosc to legalizacja.";FALSE;2;tvp_info;2015-03-24 06:58:11;FALSE;580257837844180992;580262313854369793;47295451;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;0;FALSE;FALSE;NA;NA;"Palikot"
"@Komorowski a kiedy debata?";FALSE;3;Komorowski;2015-03-24 06:56:11;FALSE;580258195899305984;580261812760932352;138163716;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;1;FALSE;FALSE;NA;NA;"Palikot"
"@tvp_info @hannagw przede wszystkim musi debatowac, rozmawiac, a nie uciekac od tego niczym Duda!";FALSE;0;tvp_info;2015-03-24 06:55:51;FALSE;580259749423411200;580261729449435137;47295451;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;0;FALSE;FALSE;22.5175968;51.255946;"Palikot"
"@tvp_info @hannagw euro to obnizka.kosztów dlugu i kredytów, ale przede wszystkim.wzrost bezpieczenstwa!";FALSE;1;tvp_info;2015-03-24 06:55:18;FALSE;580260179570257920;580261592153112576;47295451;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;0;FALSE;FALSE;22.5175968;51.255946;"Palikot"
"@mon_pl @TomaszSiemoniak nie straszcie wojna!";FALSE;1;mon_pl;2015-03-24 06:54:17;FALSE;580257374549704705;580261336019537922;358136787;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;0;FALSE;FALSE;22.5170572;51.2563048;"Palikot"
"Potrzebujemy stalej obecnosci wojsk NATO. Najlepiej w Polsce wschodniej. http://t.co/K5nJV3vKva";FALSE;5;NA;2015-03-24 21:49:40;FALSE;NA;580486664251969536;NA;<a href="http://www.apple.com" rel="nofollow">iOS</a>;JarubasAdam;2;FALSE;FALSE;NA;NA;"Jarubas"
"@collectingsmile przygotuje oczywiscie.";FALSE;1;collectingsmile;2015-03-24 15:15:37;FALSE;580362805779570688;580387497223565312;48009361;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;JarubasAdam;1;FALSE;FALSE;NA;NA;"Jarubas"
"Za pól godziny w Radio Kielce. Pozdrawiam.";FALSE;1;NA;2015-03-24 06:54:27;FALSE;NA;580261377379532801;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;JarubasAdam;0;FALSE;FALSE;NA;NA;"Jarubas"
"@karolinakusmier @YouTube Innej opcji nie przewiduje ;)";FALSE;1;karolinakusmier;2015-03-24 19:10:04;FALSE;580445882778296320;580446498669891584;1005144679;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@Bartek_Rosa Dziekuje serdecznie i pozdrawiam";FALSE;1;Bartek_Rosa;2015-03-24 18:45:29;FALSE;580437141118943232;580440314592268288;1725414440;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@Facecjonista @partia_korwin Jedno jest optymistyczne ;) Moja ekipa nie musi zamawiac badan po prostu pracuje z ludzmi;) i na tym sie skupia";FALSE;1;Facecjonista;2015-03-24 18:45:09;FALSE;580437614509092865;580440228462272514;2577496249;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"@JacekKozbial 200000 to bedzie w czwartek i tego sie trzymajmy ;)";FALSE;0;JacekKozbial;2015-03-24 18:04:24;FALSE;580422601580896257;580429975821688833;3049658452;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Pawel Kukiz - skladanie podpisów w PKW: http://t.co/PXbMvrLm9z via @YouTube";FALSE;11;NA;2015-03-24 17:29:19;FALSE;NA;580421145616355328;NA;<a href="http://www.google.com/" rel="nofollow">Google</a>;PrezydentKukiz;4;FALSE;FALSE;NA;NA;"Kukiz"
"@RomanKreplewicz Pisz prosze na biuro@kukiz.org. Wszystkie maile adresowane do mnie sa mi na biezaco przekazywane.";FALSE;0;RomanKreplewicz;2015-03-24 15:52:08;FALSE;580373939647483904;580396690563317760;236298918;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@zaniep0kojny @PremierRP @wipler Wiecej korzysta z pomocy, bo coraz wiecej ma coraz mniej w swoich kieszeniach... #coZKwotaWolnaOdPodatku?";FALSE;1;zaniep0kojny;2015-03-24 14:19:39;FALSE;580371929040871424;580373414680117248;3050287384;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"@aganiock Pod okiem rodziców ;)";FALSE;0;aganiock;2015-03-24 13:50:27;FALSE;580356207883452416;580366066788003841;2635304210;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"A to moja faworytka! :) #CiasteczkowaOfensywa https://t.co/ZLRrvTOR1V";FALSE;6;NA;2015-03-24 12:55:58;FALSE;NA;580352356417683456;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"Asia równiez przylacza sie do #CiasteczkowaOfensywa  https://t.co/OrO1T9pnTX";FALSE;1;NA;2015-03-24 12:53:35;FALSE;NA;580351754010771456;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"#CiasteczkowaOfensywa nabiera rozpedu. Dziekuje Pani Justyno! https://t.co/oXccQ8bOPK";FALSE;7;NA;2015-03-24 12:51:49;FALSE;NA;580351309976588288;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"7.000 podpisów od górników ze Slaska. Tak po prostu. Weszli do sztabu, uscisneli dlon wolontariuszom i tyle! http://t.co/7T4rNKtD32";FALSE;28;NA;2015-03-24 12:44:14;FALSE;NA;580349401572474880;NA;<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for i<U+039F>S</a>;PrezydentKukiz;7;FALSE;FALSE;NA;NA;"Kukiz"
"Nie zgadzam sie, ze wypalilem sie muzycznie, ale za dobre slowo dziekuje! http://t.co/mlgtSpEOsX";FALSE;10;NA;2015-03-24 12:31:49;FALSE;NA;580346278086852608;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"Zostalem zmuszony do kolejnego oswiadczenia ;) Mama nadzieje, ze ostatniego podobnej tresci https://t.co/7FUibTc2Fe #PotrafiszPolsko!";FALSE;0;NA;2015-03-24 11:39:26;FALSE;NA;580333094688931840;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"@LemingAlfa Gdyby wtedy PO nie oszukala 750.000 Polaków (nie tylko mnie) wprowadzila JOW zapewne dzis nie byloby Kukiza kandydata.";FALSE;2;LemingAlfa;2015-03-24 09:09:49;FALSE;580294833824206848;580295443860611072;863459022;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@LemingAlfa Pamietasz mnie w PO?  Nie przypominam sobie siebie w zadnej partii…";FALSE;2;LemingAlfa;2015-03-24 09:06:39;FALSE;580294436514611200;580294644489183232;863459022;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"@michal_kolanko Racjonalna i radykalna pustka. Bylo do przewidzenia-normalna rzecz w przypadku tematów wirtualnych, Polska ma inne problemy";FALSE;7;michal_kolanko;2015-03-24 09:05:27;FALSE;580293922607493120;580294343312973824;44201157;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;7;FALSE;FALSE;NA;NA;"Kukiz"
"@LemingAlfa A jak wiarygodny bylby Duda gdyby nie byl w UW? Podobno tylko saper myli sie raz…";FALSE;1;LemingAlfa;2015-03-24 09:05:08;FALSE;580293431412523008;580294262497132545;863459022;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"Serce rosnie, gdy widze jak mlodzi w swoich pogladach ida pod prad. Brawo Karol! http://t.co/YZAAglD5nJ";FALSE;11;NA;2015-03-24 08:59:47;FALSE;NA;580292918310756352;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;3;FALSE;FALSE;NA;NA;"Kukiz"
"@kumien Z pieniedzy komitetu? To wzór wolny...";FALSE;0;kumien;2015-03-24 08:56:59;FALSE;580279904824086529;580292212052869121;62619869;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@PaniElka @T_Bogusz @pkukiz bedzie w drugiej turze, wiec bedzie popieral - siebie...;) Nigdy nie przystepuje do walki bez wiary w zwyciestwo";FALSE;1;PaniElka;2015-03-24 08:54:24;FALSE;580291098138034176;580291563915513856;2321271529;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"@T_Bogusz Wredne pytanie, wredna odpowiedz: pomidor ;-)";FALSE;0;T_Bogusz;2015-03-24 08:47:51;FALSE;580289095420801024;580289914643865600;476156760;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"A Wy jak myslicie? Dwucyfrowy wynik jest w zasiegu? http://t.co/4z3FxTlcdQ";FALSE;11;NA;2015-03-24 08:40:29;FALSE;NA;580288061747118080;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"Pierwsze materialy graficzne-nalepki-juz do sciagniecia http://t.co/aN3FNa34Xd, pozostale pojawia sie dzisiaj na http://t.co/g1WuVDPAvL";FALSE;5;NA;2015-03-24 08:03:36;FALSE;NA;580278777458085888;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;5;FALSE;FALSE;NA;NA;"Kukiz"
"Dziekuje wszystkim za zaangazowanie i wysilek! Przekazalismy 188 tys. podpisów, a kolejne przesylki do mojego sztabu ciagle nadchodza!";FALSE;17;NA;2015-03-24 12:46:00;FALSE;NA;580349844746866688;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;M_Kowalski1;7;FALSE;FALSE;NA;NA;"Kowalski"
"Dzis wychodzac z PKW, po zlozeniu podpisów, mialem okazje uscisnac reke jednemu z mych konkurentów, panu @JacekWilkPL http://t.co/mgFxgD6DhN";FALSE;35;NA;2015-03-24 12:44:00;FALSE;NA;580349341367463937;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;M_Kowalski1;7;FALSE;FALSE;NA;NA;"Kowalski"
