"","month","day","begin_time","visitor_id","session_id","is_active","index","end_time"
"982","Nov","2","14:46:14","2248099","11449101",TRUE,982,"14:47:08"
"995","Nov","2","14:50:07","2248250","11449232",TRUE,995,"14:51:47"
"1002","Nov","2","15:06:32","2248591","11449768",TRUE,1002,"15:07:25"
"1012","Nov","2","15:08:45","2248582","11449854",TRUE,1012,"15:10:30"
"1040","Nov","2","15:14:13","2248668","11450006",TRUE,1040,"15:14:59"
"1053","Nov","2","15:18:30","2248227","11450183",TRUE,1053,"15:19:08"
"1063","Nov","2","15:19:11","2248227","11450204",TRUE,1063,"15:20:48"
"1076","Nov","2","15:23:50","2248487","11450337",TRUE,1076,"15:24:52"
"1086","Nov","2","15:26:24","2248456","11450439",FALSE,1086,"15:26:24"
"1087","Nov","2","15:26:31","2248456","11450446",TRUE,1087,"15:27:07"
"1094","Nov","2","15:31:05","2248755","11450598",TRUE,1094,"15:32:18"
"1101","Nov","2","15:33:44","2248503","11450681",TRUE,1101,"15:34:55"
"1108","Nov","2","15:34:58","2248503","11450722",TRUE,1108,"15:36:46"
"1121","Nov","2","15:40:07","2248814","11450899",TRUE,1121,"15:41:11"
"1128","Nov","2","15:50:00","2248750","11451234",TRUE,1128,"15:50:09"
"1232","Nov","2","15:51:06","2247394","11451270",TRUE,1232,"15:52:01"
"1248","Nov","2","15:52:22","2248600","11451306",TRUE,1248,"15:54:21"
"1255","Nov","2","15:54:24","2248600","11451362",TRUE,1255,"15:57:10"
"1265","Nov","2","15:57:14","2248715","11451428",TRUE,1265,"15:58:41"
"1275","Nov","2","16:00:15","2248650","11451512",TRUE,1275,"16:03:23"
"1283","Nov","2","16:07:38","2248615","11451716",TRUE,1283,"16:08:08"
"1290","Nov","2","16:09:39","2248901","11451774",TRUE,1290,"16:10:52"
"1297","Nov","2","16:13:24","2248981","11451872",TRUE,1297,"16:15:21"
"1307","Nov","2","16:26:57","2247872","11452215",TRUE,1307,"16:28:09"
"1315","Nov","2","16:39:09","2249034","11452524",TRUE,1315,"16:39:49"
"1322","Nov","2","16:39:50","2248739","11452542",TRUE,1322,"16:40:40"
"1333","Nov","2","16:41:41","2249057","11452597",TRUE,1333,"16:43:49"
"1362","Nov","2","16:43:54","2248538","11452650",TRUE,1362,"16:45:39"
"1393","Nov","2","16:48:48","2248368","11452743",TRUE,1393,"16:49:23"
"1401","Nov","2","16:50:15","2249081","11452780",TRUE,1401,"16:50:51"
"1409","Nov","2","16:50:53","2249081","11452797",TRUE,1409,"16:50:55"
"1514","Nov","2","16:51:21","2249081","11452804",TRUE,1514,"16:51:49"
"1521","Nov","2","16:54:15","2249198","11452869",FALSE,1521,"16:54:15"
"1522","Nov","2","16:54:50","2249198","11452874",FALSE,1522,"16:54:50"
"1523","Nov","2","16:57:19","2249157","11452929",TRUE,1523,"16:58:28"
"1530","Nov","2","17:02:43","2249166","11453063",TRUE,1530,"17:03:41"
"1537","Nov","2","17:07:15","2249040","11453174",TRUE,1537,"17:07:58"
"1544","Nov","2","17:08:01","2249040","11453192",TRUE,1544,"17:13:20"
"1559","Nov","2","17:16:35","2249158","11453380",TRUE,1559,"17:16:59"
"1566","Nov","2","17:27:50","2249110","11453628",TRUE,1566,"17:31:40"
"1600","Nov","2","17:41:45","2249132","11453971",TRUE,1600,"17:42:22"
"1608","Nov","2","17:56:10","2249359","11454280",TRUE,1608,"18:00:26"
"1644","Nov","2","18:00:46","2249398","11454365",TRUE,1644,"18:01:44"
"1657","Nov","2","18:04:49","2248719","11454445",TRUE,1657,"18:05:49"
"1667","Nov","2","18:05:52","2248720","11454470",TRUE,1667,"18:07:30"
"1677","Nov","2","18:14:58","2249176","11454619",TRUE,1677,"18:15:52"
"1687","Nov","2","18:36:41","2249078","11454815",TRUE,1687,"18:38:44"
"1922","Nov","3","11:15:41","2249538","11455573",TRUE,1922,"11:16:09"
"1930","Nov","3","11:17:44","2249677","11455596",TRUE,1930,"11:18:58"
"1949","Nov","3","12:00:12","2249665","11456344",TRUE,1949,"12:00:41"
"1959","Nov","3","12:26:24","2249573","11457101",TRUE,1959,"12:27:15"
"1966","Nov","3","12:27:18","2249573","11457126",TRUE,1966,"12:27:19"
"2071","Nov","3","12:33:44","2249929","11457308",FALSE,2071,"12:33:44"
"2072","Nov","3","12:34:33","2249905","11457328",TRUE,2072,"12:35:11"
"2080","Nov","3","12:36:24","2250002","11457372",TRUE,2080,"12:37:08"
"2087","Nov","3","12:39:31","2249673","11457458",TRUE,2087,"12:40:03"
"2094","Nov","3","12:40:05","2249673","11457472",TRUE,2094,"12:40:19"
"2102","Nov","3","12:41:55","2250020","11457518",TRUE,2102,"12:42:24"
"2110","Nov","3","12:42:26","2250020","11457538",TRUE,2110,"12:43:56"
"2120","Nov","3","12:44:04","2249846","11457583",TRUE,2120,"12:45:23"
"2133","Nov","3","12:45:41","2249713","11457630",TRUE,2133,"12:46:20"
"2140","Nov","3","12:50:01","2249974","11457740",TRUE,2140,"12:50:51"
"2153","Nov","3","12:52:57","2249927","11457818",TRUE,2153,"12:53:38"
"2160","Nov","3","12:56:34","2249858","11457918",TRUE,2160,"12:57:07"
"2170","Nov","3","13:00:43","2249753","11458031",TRUE,2170,"13:02:03"
"2184","Nov","3","13:03:28","2250082","11458113",TRUE,2184,"13:05:16"
"2197","Nov","3","13:10:29","2249682","11458329",TRUE,2197,"13:12:24"
"2208","Nov","3","13:13:51","2250164","11458448",TRUE,2208,"13:15:02"
"2215","Nov","3","13:15:50","2250169","11458517",TRUE,2215,"13:16:25"
"2222","Nov","3","13:16:37","2249798","11458541",TRUE,2222,"13:17:26"
"2229","Nov","3","13:22:59","2250221","11458762",TRUE,2229,"13:23:36"
"2236","Nov","3","13:28:19","2249840","11458921",TRUE,2236,"13:28:48"
"2243","Nov","3","13:29:54","2250069","11458967",TRUE,2243,"13:31:06"
"2250","Nov","3","13:32:04","2250380","11459054",TRUE,2250,"13:33:12"
"2260","Nov","3","13:33:32","2250129","11459089",TRUE,2260,"13:34:33"
"2270","Nov","3","13:38:28","2249633","11459229",TRUE,2270,"13:40:20"
"2280","Nov","3","13:59:43","2250098","11459803",TRUE,2280,"14:00:46"
"2287","Nov","3","14:05:35","2249658","11459980",TRUE,2287,"14:06:20"
"2294","Nov","3","14:10:54","2250074","11460165",TRUE,2294,"14:11:20"
"2301","Nov","3","14:12:30","2250500","11460200",TRUE,2301,"14:13:24"
"2311","Nov","3","14:16:30","2249748","11460314",TRUE,2311,"14:17:39"
"2328","Nov","3","14:22:57","2250116","11460510",TRUE,2328,"14:23:36"
"2335","Nov","3","14:28:04","2250313","11460671",TRUE,2335,"14:29:42"
"2357","Nov","3","14:32:05","2250392","11460784",TRUE,2357,"14:32:26"
"2364","Nov","3","14:35:50","2250518","11460884",TRUE,2364,"14:35:51"
"2464","Nov","3","14:36:40","2250518","11460902",FALSE,2464,"14:36:40"
"2465","Nov","3","14:39:42","2250704","11461003",TRUE,2465,"14:42:32"
"2475","Nov","3","14:47:02","2250138","11461220",TRUE,2475,"14:47:45"
"2482","Nov","3","15:25:04","2250652","11462139",TRUE,2482,"15:25:33"
"2489","Nov","3","15:32:10","2250784","11462299",TRUE,2489,"15:32:46"
"2496","Nov","3","15:35:34","2250671","11462377",TRUE,2496,"15:36:30"
"2509","Nov","3","15:41:40","2250868","11462553",TRUE,2509,"15:43:09"
"2522","Nov","3","15:43:13","2250868","11462602",TRUE,2522,"15:44:29"
"2530","Nov","3","15:45:23","2250899","11462659",TRUE,2530,"15:46:47"
"2549","Nov","3","15:51:36","2249907","11462832",TRUE,2549,"15:52:24"
"2556","Nov","3","15:52:42","2250716","11462865",TRUE,2556,"15:53:31"
"2566","Nov","3","16:12:41","2250471","11463321",TRUE,2566,"16:12:46"
"2666","Nov","3","16:14:27","2250808","11463362",TRUE,2666,"16:15:29"
"2676","Nov","3","16:15:31","2250811","11463391",TRUE,2676,"16:17:06"
"2689","Nov","3","16:20:39","2250753","11463521",TRUE,2689,"16:22:35"
"2702","Nov","3","16:22:39","2250762","11463565",TRUE,2702,"16:23:52"
"2712","Nov","3","16:32:32","2250605","11463787",FALSE,2712,"16:32:32"
"2714","Nov","3","16:43:38","2251116","11464027",TRUE,2714,"16:44:12"
"2725","Nov","3","17:14:26","2251308","11464553",FALSE,2725,"17:14:26"
"2727","Nov","3","17:20:32","2251310","11464659",TRUE,2727,"17:20:48"
"2734","Nov","3","17:25:33","2250653","11464726",TRUE,2734,"17:27:23"
"2849","Nov","3","17:29:07","2251250","11464774",TRUE,2849,"17:32:05"
"2863","Nov","3","18:47:16","2251362","11465444",TRUE,2863,"18:49:38"
"3103","Nov","5","10:02:58","2251552","11465928",TRUE,3103,"10:03:19"
"3110","Nov","5","10:06:39","2251575","11465966",TRUE,3110,"10:08:12"
"3123","Nov","5","11:03:01","2251712","11466696",TRUE,3123,"11:03:29"
"3130","Nov","5","11:07:39","2251763","11466769",TRUE,3130,"11:08:29"
"3137","Nov","5","11:09:52","2251747","11466805",TRUE,3137,"11:10:29"
"3147","Nov","5","11:14:18","2251765","11466862",TRUE,3147,"11:15:50"
"3157","Nov","5","11:39:33","2251619","11467238",TRUE,3157,"11:40:30"
"3170","Nov","5","12:14:21","2252283","11467860",TRUE,3170,"12:14:40"
"3180","Nov","5","12:18:08","2252105","11467946",TRUE,3180,"12:19:53"
"3196","Nov","5","12:35:22","2251553","11468242",TRUE,3196,"12:36:01"
"3206","Nov","5","12:50:26","2252398","11468502",TRUE,3206,"12:51:26"
"3219","Nov","5","12:54:13","2252458","11468580",TRUE,3219,"12:55:16"
"3229","Nov","5","13:06:17","2252574","11468879",TRUE,3229,"13:07:59"
"3242","Nov","5","13:16:01","2251539","11469083",TRUE,3242,"13:16:42"
"3249","Nov","5","13:17:01","2252505","11469111",TRUE,3249,"13:17:41"
"3259","Nov","5","13:24:58","2252082","11469263",TRUE,3259,"13:25:50"
"3266","Nov","5","13:29:23","2252614","11469348",TRUE,3266,"13:30:27"
"3280","Nov","5","13:39:47","2252743","11469596",TRUE,3280,"13:40:17"
"3287","Nov","5","13:42:00","2252190","11469657",TRUE,3287,"13:42:26"
"3303","Nov","5","13:54:05","2252722","11469948",TRUE,3303,"13:55:01"
"3310","Nov","5","14:01:41","2252544","11470089",TRUE,3310,"14:02:15"
"3317","Nov","5","14:07:39","2252824","11470198",TRUE,3317,"14:08:11"
"3324","Nov","5","14:30:39","2252699","11470673",TRUE,3324,"14:32:55"
"3331","Nov","5","14:32:56","2252699","11470724",TRUE,3331,"14:34:15"
"3338","Nov","5","14:39:30","2252219","11470869",TRUE,3338,"14:42:01"
"3351","Nov","5","14:46:04","2252642","11471052",TRUE,3351,"14:46:24"
"3358","Nov","5","14:46:47","2252577","11471069",TRUE,3358,"14:47:08"
"3365","Nov","5","14:57:09","2252552","11471408",TRUE,3365,"14:58:30"
"3378","Nov","5","15:09:45","2253091","11471768",TRUE,3378,"15:10:16"
"3385","Nov","5","15:13:49","2252540","11471891",TRUE,3385,"15:16:39"
"3395","Nov","5","15:16:49","2253236","11471977",FALSE,3395,"15:16:49"
"3396","Nov","5","15:19:50","2252990","11472064",TRUE,3396,"15:20:12"
"3412","Nov","5","15:27:18","2252803","11472247",TRUE,3412,"15:27:33"
"3419","Nov","5","15:42:22","2253167","11472568",TRUE,3419,"15:43:23"
"3432","Nov","5","15:50:14","2253265","11472722",TRUE,3432,"15:51:58"
"3448","Nov","5","16:05:22","2253256","11473038",TRUE,3448,"16:05:44"
"3458","Nov","5","16:06:08","2253291","11473062",TRUE,3458,"16:06:59"
"3471","Nov","5","16:10:59","2253006","11473160",TRUE,3471,"16:11:36"
"3479","Nov","5","16:33:43","2253464","11473632",TRUE,3479,"16:35:30"
"3489","Nov","5","16:35:57","2252944","11473679",TRUE,3489,"16:37:30"
"3496","Nov","5","16:45:42","2253296","11473867",TRUE,3496,"16:51:16"
"3511","Nov","5","17:20:43","2253553","11474359",TRUE,3511,"17:21:44"
"3518","Nov","5","17:21:45","2253553","11474369",TRUE,3518,"17:23:35"
"3528","Nov","5","17:38:13","2253463","11474455",TRUE,3528,"17:38:45"
"3535","Nov","5","17:41:42","2253108","11474471",TRUE,3535,"17:42:08"
"3767","Nov","6","10:31:51","2253783","11475187",TRUE,3767,"10:32:17"
"3774","Nov","6","10:35:02","2253807","11475238",TRUE,3774,"10:35:23"
"3781","Nov","6","10:45:53","2253950","11475381",TRUE,3781,"10:46:45"
"3788","Nov","6","10:59:53","2253773","11475613",TRUE,3788,"11:00:33"
"3798","Nov","6","11:53:05","2253789","11476713",TRUE,3798,"11:53:43"
"3811","Nov","6","12:10:01","2254402","11477158",TRUE,3811,"12:10:49"
"3824","Nov","6","12:12:02","2254340","11477207",TRUE,3824,"12:12:34"
"3832","Nov","6","12:21:11","2254033","11477454",FALSE,3832,"12:21:11"
"3834","Nov","6","12:21:33","2254033","11477464",TRUE,3834,"12:22:21"
"3842","Nov","6","12:22:24","2254033","11477485",TRUE,3842,"12:22:25"
"3950","Nov","6","12:38:16","2254077","11477831",TRUE,3950,"12:38:55"
"3957","Nov","6","12:38:57","2254077","11477840",TRUE,3957,"12:39:45"
"3967","Nov","6","12:54:49","2254393","11478208",TRUE,3967,"12:56:23"
"3974","Nov","6","13:05:31","2254152","11478487",TRUE,3974,"13:06:22"
"3981","Nov","6","13:21:27","2254841","11478755",TRUE,3981,"13:22:11"
"3988","Nov","6","13:36:11","2254736","11478999",TRUE,3988,"13:36:56"
"3998","Nov","6","13:48:16","2254899","11479179",TRUE,3998,"13:49:28"
"4011","Nov","6","14:03:24","2254853","11479354",TRUE,4011,"14:04:04"
"4018","Nov","6","14:04:07","2254853","11479363",FALSE,4018,"14:04:07"
"4019","Nov","6","14:29:30","2254642","11479837",TRUE,4019,"14:30:02"
"4027","Nov","6","14:55:11","2255153","11480291",TRUE,4027,"14:55:42"
"4034","Nov","6","14:57:48","2255075","11480347",TRUE,4034,"14:58:16"
"4041","Nov","6","15:03:13","2253874","11480471",TRUE,4041,"15:05:09"
"4058","Nov","6","15:18:36","2254877","11480862",TRUE,4058,"15:19:09"
"4068","Nov","6","15:52:13","2255206","11481474",TRUE,4068,"15:52:54"
"4075","Nov","6","15:53:44","2255197","11481505",TRUE,4075,"15:54:11"
"4082","Nov","6","16:02:26","2255089","11481689",TRUE,4082,"16:02:49"
"4089","Nov","6","16:03:02","2255090","11481696",TRUE,4089,"16:03:51"
"4096","Nov","6","16:05:11","2255091","11481746",TRUE,4096,"16:06:52"
"4104","Nov","6","16:15:09","2255465","11481959",TRUE,4104,"16:15:30"
"4111","Nov","6","16:18:31","2255444","11482015",TRUE,4111,"16:19:42"
"4118","Nov","6","16:29:13","2255163","11482207",TRUE,4118,"16:29:46"
"4125","Nov","6","16:29:48","2255163","11482221",TRUE,4125,"16:29:49"
"4229","Nov","6","16:30:29","2255163","11482229",TRUE,4229,"16:32:04"
"4245","Nov","6","16:42:10","2255349","11482393",TRUE,4245,"16:42:59"
"4252","Nov","6","17:03:59","2255472","11482601",TRUE,4252,"17:06:39"
"4491","Nov","7","10:46:03","2255910","11483683",TRUE,4491,"10:46:52"
"4498","Nov","7","10:46:54","2255910","11483705",TRUE,4498,"10:47:56"
"4506","Nov","7","11:19:51","2255794","11484426",TRUE,4506,"11:20:25"
"4514","Nov","7","11:24:15","2255994","11484551",TRUE,4514,"11:25:41"
"4524","Nov","7","11:32:17","2255907","11484726",TRUE,4524,"11:33:00"
"4531","Nov","7","11:40:57","2255799","11484883",TRUE,4531,"11:41:17"
"4538","Nov","7","11:42:02","2256085","11484907",TRUE,4538,"11:43:03"
"4545","Nov","7","12:10:02","2256231","11485513",TRUE,4545,"12:12:53"
"4609","Nov","7","12:17:37","2256294","11485703",TRUE,4609,"12:19:21"
"4622","Nov","7","12:45:17","2256020","11486325",TRUE,4622,"12:45:51"
"4629","Nov","7","12:54:42","2256428","11486521",TRUE,4629,"12:54:56"
"4637","Nov","7","12:55:26","2256401","11486537",TRUE,4637,"12:55:45"
"4644","Nov","7","12:59:20","2256443","11486600",TRUE,4644,"13:00:29"
"4651","Nov","7","13:00:32","2256443","11486623",TRUE,4651,"13:01:27"
"4658","Nov","7","13:10:37","2256585","11486810",TRUE,4658,"13:11:00"
"4665","Nov","7","13:15:19","2256583","11486903",TRUE,4665,"13:37:20"
"4680","Nov","7","13:46:07","2256457","11487567",TRUE,4680,"13:46:10"
"4784","Nov","7","13:46:40","2256457","11487577",TRUE,4784,"13:47:10"
"4791","Nov","7","13:55:33","2256485","11487707",TRUE,4791,"13:56:43"
"4801","Nov","7","13:56:44","2256478","11487723",TRUE,4801,"13:58:03"
"4817","Nov","7","14:05:20","2256567","11487799",TRUE,4817,"14:05:37"
"4824","Nov","7","14:05:38","2256567","11487804",TRUE,4824,"14:06:12"
"4834","Nov","7","14:18:02","2256775","11487991",TRUE,4834,"14:18:50"
"4841","Nov","7","14:21:37","2256847","11488065",TRUE,4841,"14:21:59"
"4848","Nov","7","14:29:34","2256811","11488214",TRUE,4848,"14:31:35"
"4855","Nov","7","14:54:25","2256968","11488629",TRUE,4855,"14:54:53"
"4863","Nov","7","15:16:55","2256744","11489131",TRUE,4863,"15:17:06"
"4870","Nov","7","15:29:36","2257043","11489354",FALSE,4870,"15:29:36"
"4871","Nov","7","15:48:51","2256814","11489693",TRUE,4871,"15:49:05"
"4878","Nov","7","16:04:40","2256840","11489906",TRUE,4878,"16:05:05"
"4885","Nov","7","16:17:27","2256706","11490115",TRUE,4885,"16:17:44"
"4893","Nov","7","16:21:36","2257211","11490193",TRUE,4893,"16:21:55"
"4901","Nov","7","16:34:14","2257198","11490383",TRUE,4901,"16:34:15"
"5003","Nov","7","16:54:48","2256981","11490638",TRUE,5003,"16:55:10"
"5063","Nov","8","10:05:02","2257550","11491332",TRUE,5063,"10:05:49"
"5070","Nov","8","11:04:22","2258041","11492295",TRUE,5070,"11:04:54"
"5080","Nov","8","11:20:36","2258079","11492606",TRUE,5080,"11:20:38"
"5182","Nov","8","11:21:42","2257908","11492622",TRUE,5182,"11:22:29"
"5189","Nov","8","11:28:19","2257897","11492787",TRUE,5189,"11:29:09"
"5196","Nov","8","11:38:53","2258240","11493121",TRUE,5196,"11:40:15"
"5203","Nov","8","11:47:31","2258316","11493407",TRUE,5203,"11:47:59"
"5210","Nov","8","11:48:12","2258259","11493431",TRUE,5210,"11:48:49"
"5217","Nov","8","11:49:05","2258243","11493458",TRUE,5217,"11:49:25"
"5224","Nov","8","11:49:27","2258243","11493475",TRUE,5224,"11:50:18"
"5234","Nov","8","11:50:49","2257948","11493510",TRUE,5234,"11:55:21"
"5253","Nov","8","12:00:08","2258176","11493809",TRUE,5253,"12:01:36"
"5266","Nov","8","12:06:04","2257864","11493996",TRUE,5266,"12:06:05"
"5371","Nov","8","12:10:18","2258051","11494134",TRUE,5371,"12:12:16"
"5384","Nov","8","12:25:00","2258242","11494613",TRUE,5384,"12:25:00"
"5488","Nov","8","12:25:25","2258242","11494623",TRUE,5488,"12:25:57"
"5499","Nov","8","12:27:52","2258539","11494698",TRUE,5499,"12:28:10"
"5506","Nov","8","12:38:16","2258302","11495023",TRUE,5506,"12:39:22"
"5519","Nov","8","12:47:21","2258329","11495259",TRUE,5519,"12:48:51"
"5526","Nov","8","12:54:57","2258736","11495465",TRUE,5526,"12:55:51"
"5536","Nov","8","12:58:29","2258657","11495581",TRUE,5536,"12:59:49"
"5549","Nov","8","13:00:11","2258138","11495633",TRUE,5549,"13:01:11"
"5559","Nov","8","13:06:45","2258708","11495797",TRUE,5559,"13:07:07"
"5567","Nov","8","13:09:11","2258803","11495847",TRUE,5567,"13:10:12"
"5578","Nov","8","13:10:15","2258803","11495873",TRUE,5578,"13:10:52"
"5586","Nov","8","13:10:56","2258803","11495900",TRUE,5586,"13:11:24"
"5594","Nov","8","13:22:09","2258112","11496227",TRUE,5594,"13:23:27"
"5604","Nov","8","13:24:19","2258884","11496297",TRUE,5604,"13:27:42"
"5626","Nov","8","13:37:10","2258274","11496731",TRUE,5626,"13:37:58"
"5633","Nov","8","13:38:18","2258311","11496772",TRUE,5633,"13:38:57"
"5655","Nov","8","13:39:21","2258259","11496810",TRUE,5655,"13:40:01"
"5665","Nov","8","13:41:08","2258263","11496864",TRUE,5665,"13:41:54"
"5678","Nov","8","13:41:57","2258321","11496884",TRUE,5678,"13:42:24"
"5685","Nov","8","13:47:01","2258732","11497047",TRUE,5685,"13:47:21"
"5692","Nov","8","13:50:18","2258903","11497133",TRUE,5692,"13:52:05"
"5699","Nov","8","13:56:11","2258608","11497316",TRUE,5699,"13:57:23"
"5709","Nov","8","14:09:23","2258108","11497693",TRUE,5709,"14:09:52"
"5716","Nov","8","14:11:48","2258745","11497743",TRUE,5716,"14:13:59"
"5732","Nov","8","14:18:12","2259031","11497912",TRUE,5732,"14:19:10"
"5752","Nov","8","14:20:56","2259256","11497981",TRUE,5752,"14:25:22"
"5759","Nov","8","14:26:01","2259157","11498128",TRUE,5759,"14:27:34"
"5772","Nov","8","14:46:42","2259214","11498663",TRUE,5772,"14:47:21"
"5779","Nov","8","14:47:26","2259215","11498684",FALSE,5779,"14:47:26"
"5780","Nov","8","14:53:59","2258981","11498886",TRUE,5780,"14:54:36"
"5790","Nov","8","15:02:26","2259320","11499149",TRUE,5790,"15:03:08"
"5797","Nov","8","15:05:34","2258143","11499250",TRUE,5797,"15:06:08"
"5804","Nov","8","15:21:56","2258585","11499730",TRUE,5804,"15:23:40"
"5814","Nov","8","15:39:27","2259616","11500218",FALSE,5814,"15:39:27"
"5815","Nov","8","15:42:13","2259664","11500312",TRUE,5815,"15:43:13"
"5825","Nov","8","15:54:13","2259767","11500723",TRUE,5825,"16:01:47"
"5883","Nov","8","16:14:29","2259756","11501276",TRUE,5883,"16:16:04"
"5890","Nov","8","16:34:50","2259615","11501790",TRUE,5890,"16:34:53"
"5994","Nov","8","16:52:33","2259707","11502172",TRUE,5994,"16:52:59"
"6001","Nov","8","17:20:24","2260022","11502723",TRUE,6001,"17:20:52"
"6231","Nov","9","11:18:56","2260325","11503618",TRUE,6231,"11:19:12"
"6239","Nov","9","12:33:34","2260560","11505077",TRUE,6239,"12:35:33"
"6258","Nov","9","12:37:42","2260661","11505202",TRUE,6258,"12:56:57"
"6296","Nov","9","13:01:27","2260191","11506053",TRUE,6296,"13:03:08"
"6316","Nov","9","13:04:13","2260848","11506150",TRUE,6316,"13:06:44"
"6335","Nov","9","13:07:04","2260773","11506255",TRUE,6335,"13:09:01"
"6342","Nov","9","13:09:04","2260773","11506337",TRUE,6342,"13:11:18"
"6355","Nov","9","13:13:01","2260699","11506507",TRUE,6355,"13:13:49"
"6362","Nov","9","13:13:50","2260699","11506546",TRUE,6362,"13:15:06"
"6369","Nov","9","13:16:13","2260844","11506632",TRUE,6369,"13:16:31"
"6376","Nov","9","13:19:40","2260844","11506772",TRUE,6376,"13:19:43"
"6480","Nov","9","13:20:07","2260844","11506796",TRUE,6480,"13:21:26"
"6487","Nov","9","13:28:35","2260147","11507121",TRUE,6487,"13:29:17"
"6497","Nov","9","13:30:46","2260588","11507221",TRUE,6497,"13:32:15"
"6507","Nov","9","13:32:16","2260582","11507282",TRUE,6507,"13:33:52"
"6526","Nov","9","13:34:09","2260775","11507352",TRUE,6526,"13:35:34"
"6554","Nov","9","13:38:18","2260574","11507525",TRUE,6554,"13:38:50"
"6561","Nov","9","13:38:52","2260574","11507551",TRUE,6561,"13:39:12"
"6568","Nov","9","13:46:04","2260893","11507849",TRUE,6568,"13:46:05"
"6672","Nov","9","13:46:35","2260893","11507869",TRUE,6672,"13:47:47"
"6685","Nov","9","13:49:44","2260267","11507988",TRUE,6685,"13:50:46"
"6693","Nov","9","13:50:58","2260814","11508036",TRUE,6693,"13:50:59"
"6796","Nov","9","13:51:31","2260814","11508060",FALSE,6796,"13:51:31"
"6797","Nov","9","13:51:43","2260565","11508071",TRUE,6797,"13:52:30"
"6807","Nov","9","13:53:39","2261059","11508152",TRUE,6807,"13:54:36"
"6814","Nov","9","13:54:38","2261059","11508188",TRUE,6814,"13:55:15"
"6821","Nov","9","13:56:25","2260892","11508266",TRUE,6821,"13:57:19"
"6831","Nov","9","13:57:56","2261116","11508332",TRUE,6831,"14:00:48"
"6842","Nov","9","14:03:26","2261287","11508519",TRUE,6842,"14:04:40"
"6855","Nov","9","14:04:54","2261476","11508568",TRUE,6855,"14:07:25"
"6865","Nov","9","14:08:05","2260911","11508676",TRUE,6865,"14:09:58"
"6878","Nov","9","14:16:36","2260686","11509008",TRUE,6878,"14:17:26"
"6885","Nov","9","14:17:27","2260686","11509034",TRUE,6885,"14:17:44"
"6892","Nov","9","14:17:47","2260686","11509046",TRUE,6892,"14:18:01"
"6899","Nov","9","14:18:06","2260694","11509060",TRUE,6899,"14:18:44"
"6912","Nov","9","14:25:03","2260202","11509314",TRUE,6912,"14:25:55"
"6919","Nov","9","14:29:41","2260537","11509455",TRUE,6919,"14:31:12"
"6929","Nov","9","14:32:44","2261349","11509564",TRUE,6929,"14:38:50"
"6987","Nov","9","14:38:56","2261439","11509770",TRUE,6987,"14:39:29"
