"","month","day","begin_time","visitor_id","session_id","is_active","index","end_time"
"1308","Nov","2","17:54:23","2249156","11454245",TRUE,1308,"17:57:04"
"1315","Nov","2","17:57:29","2249373","11454300",TRUE,1315,"18:00:02"
"1325","Nov","2","18:15:58","2249078","11454634",TRUE,1325,"18:20:07"
"1351","Nov","2","18:26:27","2248675","11454742",TRUE,1351,"18:27:57"
"1407","Nov","3","10:37:36","2249585","11455177",TRUE,1407,"10:39:08"
"1414","Nov","3","10:49:13","2249566","11455266",TRUE,1414,"10:52:10"
"1421","Nov","3","11:00:14","2249564","11455390",TRUE,1421,"11:00:27"
"1428","Nov","3","11:07:36","2249595","11455462",TRUE,1428,"11:09:52"
"1433","Nov","3","11:25:13","2249594","11455679",TRUE,1433,"11:25:54"
"1440","Nov","3","11:25:58","2249716","11455688",TRUE,1440,"11:29:01"
"1451","Nov","3","12:03:08","2249666","11456407",TRUE,1451,"12:06:18"
"1471","Nov","3","12:10:41","2249957","11456613",TRUE,1471,"12:11:09"
"1478","Nov","3","12:12:31","2249883","11456662",FALSE,1478,"12:12:31"
"1479","Nov","3","12:12:39","2249883","11456666",TRUE,1479,"12:14:30"
"1503","Nov","3","12:19:00","2249905","11456877",TRUE,1503,"12:21:07"
"1509","Nov","3","12:23:59","2249943","11457025",TRUE,1509,"12:29:26"
"1517","Nov","3","12:29:37","2249634","11457194",TRUE,1517,"12:31:57"
"1529","Nov","3","12:41:24","2249993","11457504",TRUE,1529,"12:41:38"
"1536","Nov","3","12:43:34","2250023","11457573",TRUE,1536,"12:45:52"
"1549","Nov","3","12:45:53","2249916","11457637",TRUE,1549,"12:46:58"
"1556","Nov","3","12:47:32","2249679","11457672",TRUE,1556,"12:50:38"
"1575","Nov","3","12:52:40","2250007","11457807",TRUE,1575,"12:54:22"
"1582","Nov","3","12:54:37","2249713","11457871",TRUE,1582,"12:55:57"
"1589","Nov","3","12:57:02","2249603","11457932",TRUE,1589,"12:58:47"
"1596","Nov","3","13:00:53","2250064","11458036",TRUE,1596,"13:01:50"
"1603","Nov","3","13:02:37","2249858","11458082",TRUE,1603,"13:03:42"
"1610","Nov","3","13:03:44","2249858","11458127",TRUE,1610,"13:07:37"
"1633","Nov","3","13:08:03","2250169","11458258",TRUE,1633,"13:08:26"
"1640","Nov","3","13:08:28","2250169","11458275",TRUE,1640,"13:09:26"
"1648","Nov","3","13:09:59","2250082","11458314",TRUE,1648,"13:10:36"
"1655","Nov","3","13:11:26","2249851","11458361",TRUE,1655,"13:15:03"
"1668","Nov","3","13:15:11","2250185","11458498",TRUE,1668,"13:18:13"
"1681","Nov","3","13:19:00","2249588","11458627",TRUE,1681,"13:21:29"
"1705","Nov","3","13:24:39","2249798","11458808",TRUE,1705,"13:25:43"
"1712","Nov","3","13:28:36","2250314","11458929",TRUE,1712,"13:31:15"
"1738","Nov","3","13:31:59","2250336","11459049",TRUE,1738,"13:36:09"
"1751","Nov","3","13:36:11","2250310","11459162",TRUE,1751,"13:37:14"
"1761","Nov","3","13:37:17","2250310","11459195",TRUE,1761,"13:37:34"
"1768","Nov","3","13:37:41","2250310","11459205",TRUE,1768,"13:38:16"
"1775","Nov","3","13:38:17","2250310","11459226",TRUE,1775,"13:38:33"
"1782","Nov","3","13:38:35","2250310","11459232",TRUE,1782,"13:39:58"
"1789","Nov","3","13:42:26","2249633","11459327",TRUE,1789,"13:43:50"
"1796","Nov","3","13:45:51","2250092","11459416",TRUE,1796,"13:48:11"
"1803","Nov","3","13:53:05","2250235","11459619",TRUE,1803,"13:54:46"
"1822","Nov","3","13:58:24","2249658","11459759",TRUE,1822,"14:02:55"
"1846","Nov","3","14:04:05","2250273","11459940",TRUE,1846,"14:07:43"
"1868","Nov","3","14:07:46","2250273","11460049",TRUE,1868,"14:09:46"
"1889","Nov","3","14:11:35","2249670","11460178",TRUE,1889,"14:14:20"
"1910","Nov","3","14:15:01","2250572","11460270",TRUE,1910,"14:17:09"
"1935","Nov","3","14:17:38","2250466","11460343",TRUE,1935,"14:19:35"
"1942","Nov","3","14:19:43","2250466","11460416",TRUE,1942,"14:25:07"
"1966","Nov","3","14:25:23","2250466","11460583",TRUE,1966,"14:29:39"
"1989","Nov","3","14:31:14","2249643","11460760",TRUE,1989,"14:34:34"
"2013","Nov","3","14:34:55","2249881","11460860",TRUE,2013,"14:37:43"
"2024","Nov","3","14:38:07","2250325","11460942",TRUE,2024,"14:40:19"
"2045","Nov","3","14:40:28","2250358","11461033",TRUE,2045,"14:42:42"
"2069","Nov","3","14:43:03","2250332","11461119",TRUE,2069,"14:44:43"
"2089","Nov","3","14:44:46","2250075","11461167",TRUE,2089,"14:45:12"
"2096","Nov","3","14:50:18","2250369","11461319",TRUE,2096,"14:51:24"
"2103","Nov","3","14:52:41","2250690","11461382",TRUE,2103,"14:53:43"
"2110","Nov","3","14:54:33","2249733","11461427",TRUE,2110,"14:56:17"
"2118","Nov","3","14:56:25","2250002","11461472",TRUE,2118,"14:58:14"
"2128","Nov","3","14:58:31","2249568","11461534",TRUE,2128,"14:58:38"
"2138","Nov","3","15:00:16","2250049","11461577",TRUE,2138,"15:02:33"
"2148","Nov","3","15:16:14","2250489","11461966",TRUE,2148,"15:18:26"
"2155","Nov","3","15:19:59","2250652","11462043",TRUE,2155,"15:21:14"
"2162","Nov","3","15:21:39","2250780","11462075",FALSE,2162,"15:21:39"
"2163","Nov","3","15:38:08","2250509","11462441",TRUE,2163,"15:41:15"
"2188","Nov","3","15:43:05","2250138","11462600",TRUE,2188,"15:45:45"
"2210","Nov","3","15:46:02","2250752","11462686",TRUE,2210,"15:46:24"
"2217","Nov","3","15:46:30","2250757","11462696",TRUE,2217,"15:51:38"
"2239","Nov","3","15:55:50","2250770","11462959",TRUE,2239,"15:57:57"
"2249","Nov","3","16:07:09","2250808","11463173",TRUE,2249,"16:08:00"
"2259","Nov","3","16:09:26","2250811","11463241",TRUE,2259,"16:10:31"
"2266","Nov","3","16:14:28","2250680","11463363",TRUE,2266,"16:15:11"
"2273","Nov","3","16:21:30","2250257","11463543",TRUE,2273,"16:27:30"
"2284","Nov","3","16:27:32","2250268","11463675",TRUE,2284,"16:30:46"
"2294","Nov","3","16:31:09","2250980","11463761",TRUE,2294,"16:32:11"
"2301","Nov","3","16:34:31","2251073","11463829",TRUE,2301,"16:37:10"
"2310","Nov","3","16:41:56","2250931","11463992",TRUE,2310,"16:43:22"
"2321","Nov","3","16:45:29","2251116","11464063",TRUE,2321,"16:49:12"
"2336","Nov","3","16:50:19","2250451","11464154",TRUE,2336,"16:53:03"
"2361","Nov","3","16:57:09","2250549","11464269",TRUE,2361,"16:58:56"
"2385","Nov","3","16:59:21","2251065","11464305",TRUE,2385,"17:00:17"
"2392","Nov","3","17:03:10","2250651","11464369",TRUE,2392,"17:03:33"
"2399","Nov","3","17:03:45","2251008","11464380",TRUE,2399,"17:06:28"
"2406","Nov","3","17:06:38","2250689","11464424",TRUE,2406,"17:09:39"
"2416","Nov","3","17:12:04","2250562","11464505",TRUE,2416,"17:13:12"
"2427","Nov","3","17:17:21","2251250","11464601",TRUE,2427,"17:17:39"
"2434","Nov","3","17:19:06","2251269","11464625",TRUE,2434,"17:19:22"
"2441","Nov","3","17:28:59","2251027","11464770",TRUE,2441,"17:31:10"
"2452","Nov","3","17:31:27","2250988","11464807",TRUE,2452,"17:31:55"
"2459","Nov","3","17:35:49","2251183","11464862",TRUE,2459,"17:36:28"
"2466","Nov","3","17:38:27","2251184","11464898",TRUE,2466,"17:43:43"
"2491","Nov","3","17:45:23","2251336","11464992",TRUE,2491,"17:46:10"
"2498","Nov","3","17:47:19","2251078","11465015",TRUE,2498,"18:09:45"
"2513","Nov","3","18:28:41","2251232","11465353",TRUE,2513,"18:29:04"
"2521","Nov","3","18:29:25","2251415","11465359",TRUE,2521,"18:40:53"
"2571","Nov","5","09:58:31","2251574","11465844",TRUE,2571,"10:00:16"
"2578","Nov","5","10:35:41","2251686","11466347",TRUE,2578,"10:36:35"
"2585","Nov","5","10:41:50","2251628","11466440",TRUE,2585,"10:42:31"
"2592","Nov","5","10:54:37","2251714","11466582",TRUE,2592,"10:57:26"
"2599","Nov","5","11:04:47","2251808","11466733",TRUE,2599,"11:05:46"
"2606","Nov","5","11:18:01","2251765","11466897",TRUE,2606,"11:23:19"
"2629","Nov","5","11:33:30","2252021","11467140",TRUE,2629,"11:34:28"
"2636","Nov","5","11:45:54","2252191","11467339",TRUE,2636,"11:46:34"
"2644","Nov","5","11:55:33","2252175","11467512",TRUE,2644,"11:56:33"
"2651","Nov","5","11:57:45","2252296","11467553",TRUE,2651,"11:58:02"
"2658","Nov","5","11:59:43","2252218","11467596",TRUE,2658,"12:00:14"
"2665","Nov","5","12:04:13","2252048","11467677",TRUE,2665,"12:04:51"
"2672","Nov","5","12:13:09","2252277","11467837",TRUE,2672,"12:16:15"
"2695","Nov","5","12:25:34","2252338","11468064",TRUE,2695,"12:27:13"
"2720","Nov","5","12:32:00","2252169","11468175",TRUE,2720,"12:39:41"
"2748","Nov","5","12:40:13","2252304","11468303",TRUE,2748,"12:40:59"
"2755","Nov","5","12:42:02","2251542","11468328",TRUE,2755,"12:42:21"
"2762","Nov","5","12:43:03","2252201","11468348",TRUE,2762,"12:45:12"
"2767","Nov","5","12:49:34","2252528","11468485",TRUE,2767,"12:51:57"
"2792","Nov","5","12:55:46","2252555","11468628",TRUE,2792,"12:55:58"
"2799","Nov","5","12:56:21","2251540","11468646",TRUE,2799,"12:57:58"
"2806","Nov","5","13:07:14","2252599","11468894",TRUE,2806,"13:07:27"
"2813","Nov","5","13:18:47","2252586","11469145",TRUE,2813,"13:19:17"
"2820","Nov","5","13:19:41","2251584","11469165",TRUE,2820,"13:21:19"
"2833","Nov","5","13:21:45","2252322","11469206",TRUE,2833,"13:23:48"
"2840","Nov","5","13:23:59","2251584","11469245",TRUE,2840,"13:25:56"
"2850","Nov","5","13:26:27","2252564","11469286",TRUE,2850,"13:30:09"
"2878","Nov","5","13:31:23","2252570","11469404",TRUE,2878,"13:32:11"
"2885","Nov","5","13:37:17","2252554","11469542",TRUE,2885,"13:38:02"
"2892","Nov","5","13:38:04","2252554","11469562",TRUE,2892,"13:38:16"
"2899","Nov","5","13:53:55","2252190","11469944",TRUE,2899,"13:54:21"
"2906","Nov","5","13:56:18","2252840","11469994",TRUE,2906,"13:59:39"
"2930","Nov","5","14:00:47","2252683","11470067",TRUE,2930,"14:01:32"
"2937","Nov","5","14:06:50","2252290","11470187",TRUE,2937,"14:07:28"
"2944","Nov","5","14:20:29","2252880","11470461",TRUE,2944,"14:21:01"
"2951","Nov","5","14:21:37","2252676","11470480",TRUE,2951,"14:26:08"
"2974","Nov","5","14:27:53","2252219","11470609",TRUE,2974,"14:30:32"
"2981","Nov","5","14:33:09","2252276","11470731",TRUE,2981,"14:34:57"
"2988","Nov","5","14:38:34","2252809","11470849",TRUE,2988,"14:41:09"
"2995","Nov","5","14:42:01","2252711","11470943",TRUE,2995,"14:44:00"
"3017","Nov","5","14:45:37","2253008","11471045",TRUE,3017,"14:48:48"
"3042","Nov","5","14:52:00","2252954","11471234",TRUE,3042,"14:53:04"
"3049","Nov","5","14:56:13","2252598","11471378",TRUE,3049,"14:57:05"
"3057","Nov","5","14:58:05","2252628","11471430",TRUE,3057,"14:59:42"
"3065","Nov","5","14:59:47","2252628","11471486",TRUE,3065,"15:01:26"
"3078","Nov","5","15:02:46","2252539","11471572",TRUE,3078,"15:05:19"
"3100","Nov","5","15:05:31","2252572","11471638",TRUE,3100,"15:09:12"
"3124","Nov","5","15:12:14","2253158","11471840",TRUE,3124,"15:14:09"
"3149","Nov","5","15:14:11","2253158","11471906",TRUE,3149,"15:14:25"
"3156","Nov","5","15:16:42","2253018","11471969",TRUE,3156,"15:18:28"
"3163","Nov","5","15:18:44","2253086","11472034",TRUE,3163,"15:22:04"
"3176","Nov","5","15:22:40","2252988","11472133",TRUE,3176,"15:24:38"
"3186","Nov","5","15:25:33","2252990","11472207",TRUE,3186,"15:26:23"
"3193","Nov","5","15:27:18","2252745","11472246",TRUE,3193,"15:27:39"
"3201","Nov","5","15:28:11","2253292","11472264",TRUE,3201,"15:29:38"
"3208","Nov","5","15:34:33","2253083","11472412",TRUE,3208,"15:36:56"
"3230","Nov","5","15:38:04","2253372","11472488",TRUE,3230,"15:38:24"
"3237","Nov","5","15:39:26","2253220","11472512",TRUE,3237,"15:42:26"
"3261","Nov","5","15:46:16","2253167","11472644",TRUE,3261,"15:48:16"
"3271","Nov","5","15:49:53","2253202","11472714",TRUE,3271,"15:50:27"
"3278","Nov","5","15:53:23","2253204","11472789",TRUE,3278,"15:56:24"
"3298","Nov","5","15:56:30","2253291","11472840",TRUE,3298,"15:57:14"
"3305","Nov","5","16:06:44","2252401","11473078",TRUE,3305,"16:12:05"
"3330","Nov","5","16:14:10","2253090","11473231",TRUE,3330,"16:15:44"
"3337","Nov","5","16:16:02","2253046","11473273",TRUE,3337,"16:17:51"
"3344","Nov","5","16:18:37","2253053","11473334",TRUE,3344,"16:21:24"
"3354","Nov","5","16:25:23","2253095","11473479",TRUE,3354,"16:26:04"
"3361","Nov","5","16:33:34","2253452","11473630",TRUE,3361,"16:35:49"
"3368","Nov","5","16:36:20","2253322","11473686",TRUE,3368,"16:38:13"
"3375","Nov","5","16:38:53","2253363","11473729",TRUE,3375,"16:40:22"
"3382","Nov","5","16:41:05","2253433","11473774",TRUE,3382,"16:46:43"
"3405","Nov","5","16:52:52","2253476","11474000",TRUE,3405,"16:55:20"
"3418","Nov","5","16:57:07","2253518","11474050",TRUE,3418,"16:59:51"
"3442","Nov","5","17:06:06","2253542","11474200",TRUE,3442,"17:07:18"
"3450","Nov","5","17:12:07","2253544","11474274",TRUE,3450,"17:12:37"
"3457","Nov","5","17:43:41","2253111","11474489",TRUE,3457,"17:44:24"
"3464","Nov","5","17:44:38","2253108","11474494",TRUE,3464,"17:44:57"
"3513","Nov","6","09:45:00","2253681","11474748",TRUE,3513,"09:45:40"
"3520","Nov","6","10:25:07","2253766","11475068",FALSE,3520,"10:25:07"
"3522","Nov","6","10:30:08","2253859","11475157",TRUE,3522,"10:31:06"
"3529","Nov","6","10:31:07","2253832","11475176",TRUE,3529,"10:32:07"
"3536","Nov","6","10:34:41","2253742","11475230",TRUE,3536,"10:35:01"
"3543","Nov","6","10:44:27","2253868","11475353",TRUE,3543,"10:44:53"
"3550","Nov","6","10:44:53","2253856","11475364",TRUE,3550,"10:47:13"
"3570","Nov","6","10:47:33","2253880","11475408",TRUE,3570,"10:48:19"
"3577","Nov","6","10:50:46","2253868","11475465",TRUE,3577,"10:51:55"
"3584","Nov","6","10:52:25","2253869","11475481",TRUE,3584,"10:52:56"
"3591","Nov","6","10:53:07","2253864","11475496",TRUE,3591,"10:54:07"
"3598","Nov","6","10:54:08","2253871","11475518",TRUE,3598,"10:54:42"
"3605","Nov","6","10:55:41","2253739","11475544",TRUE,3605,"10:57:54"
"3629","Nov","6","10:58:27","2253773","11475587",TRUE,3629,"10:59:07"
"3636","Nov","6","11:06:47","2253691","11475745",TRUE,3636,"11:09:29"
"3649","Nov","6","11:13:12","2253804","11475853",TRUE,3649,"11:16:04"
"3663","Nov","6","11:19:40","2254161","11475975",TRUE,3663,"11:20:53"
"3670","Nov","6","11:24:54","2253590","11476084",TRUE,3670,"11:25:31"
"3678","Nov","6","11:26:21","2254151","11476112",TRUE,3678,"11:27:04"
"3685","Nov","6","11:33:30","2254072","11476265",TRUE,3685,"11:33:58"
"3692","Nov","6","11:39:06","2254115","11476390",TRUE,3692,"11:40:09"
"3699","Nov","6","11:42:42","2254021","11476466",TRUE,3699,"11:42:58"
"3706","Nov","6","11:43:38","2254152","11476480",TRUE,3706,"11:47:41"
"3728","Nov","6","11:59:17","2254131","11476872",TRUE,3728,"11:59:52"
"3735","Nov","6","12:00:13","2254343","11476900",TRUE,3735,"12:01:22"
"3742","Nov","6","12:01:29","2254343","11476935",TRUE,3742,"12:02:11"
"3749","Nov","6","12:04:03","2254352","11477012",TRUE,3749,"12:05:04"
"3757","Nov","6","12:05:35","2254399","11477039",TRUE,3757,"12:06:54"
"3764","Nov","6","12:07:11","2254442","11477086",TRUE,3764,"12:08:00"
"3771","Nov","6","12:08:02","2254442","11477110",TRUE,3771,"12:08:17"
"3778","Nov","6","12:08:17","2254402","11477117",TRUE,3778,"12:09:13"
"3786","Nov","6","12:12:59","2254499","11477239",TRUE,3786,"12:15:12"
"3810","Nov","6","12:15:16","2254499","11477292",TRUE,3810,"12:16:04"
"3817","Nov","6","12:20:59","2253880","11477451",TRUE,3817,"12:21:53"
"3824","Nov","6","12:21:55","2253868","11477469",TRUE,3824,"12:23:08"
"3831","Nov","6","12:23:12","2253868","11477512",TRUE,3831,"12:23:25"
"3838","Nov","6","12:23:36","2253921","11477534",TRUE,3838,"12:24:44"
"3845","Nov","6","12:28:46","2254064","11477657",TRUE,3845,"12:29:27"
"3852","Nov","6","12:48:35","2254414","11478046",TRUE,3852,"12:49:27"
"3859","Nov","6","12:50:54","2254472","11478102",TRUE,3859,"12:51:07"
"3866","Nov","6","12:51:54","2254342","11478122",TRUE,3866,"12:52:21"
"3873","Nov","6","12:53:16","2254355","11478163",TRUE,3873,"12:54:21"
"3880","Nov","6","13:03:03","2254765","11478430",TRUE,3880,"13:05:57"
"3905","Nov","6","13:05:59","2254759","11478495",TRUE,3905,"13:08:16"
"3919","Nov","6","13:09:44","2254841","11478558",TRUE,3919,"13:10:09"
"3926","Nov","6","13:10:54","2254827","11478578",TRUE,3926,"13:13:41"
"3950","Nov","6","13:15:52","2254430","11478660",TRUE,3950,"13:17:38"
"3958","Nov","6","13:21:17","2254710","11478752",TRUE,3958,"13:23:59"
"3971","Nov","6","13:25:37","2253802","11478833",TRUE,3971,"13:27:00"
"3978","Nov","6","13:27:04","2253805","11478846",TRUE,3978,"13:28:15"
"3988","Nov","6","13:34:15","2254698","11478966",TRUE,3988,"13:35:16"
"3995","Nov","6","13:43:18","2254854","11479105",TRUE,3995,"13:43:51"
"4002","Nov","6","13:45:48","2254847","11479138",TRUE,4002,"13:47:36"
"4009","Nov","6","13:53:58","2254905","11479273",TRUE,4009,"13:54:12"
"4016","Nov","6","14:00:00","2254941","11479321",TRUE,4016,"14:00:21"
"4023","Nov","6","14:31:48","2254963","11479880",TRUE,4023,"14:32:21"
"4030","Nov","6","14:36:23","2254980","11479965",TRUE,4030,"14:36:44"
"4037","Nov","6","15:02:19","2255064","11480452",TRUE,4037,"15:03:14"
"4044","Nov","6","15:03:22","2255075","11480477",TRUE,4044,"15:04:20"
"4051","Nov","6","15:11:03","2255154","11480678",TRUE,4051,"15:12:02"
"4058","Nov","6","15:13:19","2255027","11480744",TRUE,4058,"15:14:05"
"4065","Nov","6","15:15:27","2255158","11480791",TRUE,4065,"15:15:51"
"4072","Nov","6","15:16:07","2255192","11480805",TRUE,4072,"15:16:27"
"4080","Nov","6","15:25:13","2255211","11480990",TRUE,4080,"15:27:32"
"4104","Nov","6","15:32:27","2255051","11481127",TRUE,4104,"15:37:58"
"4127","Nov","6","15:44:18","2255197","11481300",TRUE,4127,"15:46:26"
"4133","Nov","6","15:46:34","2254997","11481355",TRUE,4133,"15:47:50"
"4140","Nov","6","15:51:39","2255149","11481465",TRUE,4140,"15:55:17"
"4162","Nov","6","15:59:11","2254845","11481625",TRUE,4162,"16:00:25"
"4169","Nov","6","16:01:41","2254845","11481672",TRUE,4169,"16:03:36"
"4193","Nov","6","16:05:31","2255089","11481753",TRUE,4193,"16:05:45"
"4200","Nov","6","16:09:11","2255444","11481820",TRUE,4200,"16:12:42"
"4210","Nov","6","16:12:53","2255085","11481909",TRUE,4210,"16:13:05"
"4217","Nov","6","16:13:08","2255085","11481918",TRUE,4217,"16:16:08"
"4230","Nov","6","16:23:38","2255143","11482104",TRUE,4230,"16:26:23"
"4238","Nov","6","16:27:46","2255343","11482181",TRUE,4238,"16:29:21"
"4245","Nov","6","16:34:31","2255349","11482304",TRUE,4245,"16:38:23"
"4270","Nov","6","17:08:31","2255527","11482633",TRUE,4270,"17:12:05"
"4321","Nov","7","10:04:45","2255772","11483165",TRUE,4321,"10:05:48"
"4328","Nov","7","10:12:18","2255888","11483224",TRUE,4328,"10:12:36"
